LoanID,CustomerID,LoanType,PrincipalAmount,InterestRate,StartDate,EndDate,MonthlyInstallment,TotalPayable,Collateral,Status
1682,1800,Business,8392.56,13.92,2024-12-20,2029-12-07,358.61,43779.52,Floor,Closed
1683,3347,Mortgage,8808.65,5.87,2021-06-26,2028-09-17,139.33,39151.17,Picture,Defaulted
1684,3407,Home,30350.59,11.18,2024-03-18,2025-11-03,620.92,3643.02,Attention,Defaulted
1685,2758,Car,4373.86,9.15,2022-10-13,2029-04-06,1737.75,41659.04,Write,Closed
1686,593,Home,21296.81,7.09,2022-11-11,2026-01-14,1492.29,36395.07,Various,Pending
1687,3504,Business,3345.68,11.22,2020-11-27,2026-09-03,315.45,55737.29,Feeling,Closed
1688,1605,Home,7501.19,3.63,2025-01-08,2030-05-04,555.32,30525.11,Old,Closed
1689,2131,Personal,30195.47,10.63,2023-03-18,2027-05-10,1364.57,58802.82,Ask,Pending
1690,1990,Education,17055.06,12.94,2023-11-24,2030-09-22,378.03,14118.5,Through,Approved
1691,677,Education,16389.0,12.36,2021-09-22,2030-03-20,1175.13,12339.91,However,Approved
1692,2471,Education,17673.0,8.93,2024-02-08,2027-11-11,1798.43,50349.85,Black,Pending
1693,1207,Payday,7770.45,9.99,2024-07-14,2028-03-03,1536.81,38387.32,Long,Rejected
1694,2194,Personal,10157.07,7.41,2023-05-19,2030-02-01,387.63,22900.0,Know,Rejected
1695,841,Mortgage,24825.68,3.34,2023-06-14,2027-09-26,1771.78,55720.85,Official,Approved
1696,4122,Education,32895.91,4.59,2024-03-15,2026-02-08,964.74,31185.7,Star,Defaulted
1697,2783,Business,18388.12,14.51,2023-05-06,2026-01-08,1372.71,54890.23,Side,Pending
1698,3614,Business,21440.87,8.56,2023-07-24,2026-10-25,964.41,12757.78,Claim,Rejected
1699,4804,Education,34580.01,10.39,2024-04-23,2030-07-13,323.5,20335.67,Us,Pending
1700,4893,Personal,5145.66,3.88,2024-02-15,2030-09-14,1730.15,49229.03,Though,Approved
1701,3611,Car,24767.92,5.95,2025-03-25,2027-01-28,1990.48,34171.41,Inside,Defaulted
1702,2464,Education,28319.57,11.35,2021-02-10,2028-01-03,1345.4,47764.57,May,Pending
1703,64,Mortgage,27063.96,12.44,2023-09-14,2026-10-08,234.75,59261.38,Recognize,Closed
1704,2345,Mortgage,15734.85,3.84,2023-01-31,2029-05-31,770.47,56280.01,Least,Defaulted
1705,4859,Mortgage,31877.85,12.77,2024-07-27,2029-10-12,384.53,10480.01,Information,Rejected
1706,3761,Mortgage,36851.7,14.29,2020-12-19,2028-05-11,1902.0,47861.19,Organization,Rejected
1707,729,Home,26477.6,4.68,2025-06-03,2028-03-13,1483.34,30800.19,Remember,Pending
1708,213,Home,29215.85,10.22,2025-03-28,2030-01-09,920.86,40411.76,Over,Approved
1709,352,Home,29500.32,7.21,2024-12-15,2029-11-29,1163.05,49478.96,Image,Pending
1710,3368,Payday,40815.57,8.32,2025-09-06,2027-01-27,1635.14,36278.66,Suddenly,Rejected
1711,1039,Car,36355.26,5.11,2025-01-10,2027-10-14,364.03,47606.79,Moment,Closed
1712,2885,Home,31197.57,9.04,2020-10-15,2027-03-14,560.6,33665.64,Stage,Approved
1713,2653,Car,18467.03,6.93,2021-08-14,2025-10-13,914.35,45547.45,During,Rejected
1714,4719,Home,23448.18,8.13,2024-08-13,2030-08-16,1127.11,58890.14,Media,Closed
1715,755,Education,15250.3,8.9,2022-09-04,2026-02-10,132.56,56043.56,Join,Rejected
1716,720,Education,40863.97,9.85,2023-07-16,2030-04-09,672.79,39342.19,See,Approved
1717,1339,Mortgage,20944.63,9.49,2023-02-26,2027-02-10,1445.43,56482.15,Drive,Approved
1718,3991,Education,35477.46,13.19,2024-07-16,2027-08-28,442.02,4748.1,Director,Closed
1719,819,Education,22524.57,8.68,2025-03-20,2029-12-28,586.28,46008.77,Finish,Approved
1720,1425,Business,2466.74,6.16,2025-06-18,2027-03-28,607.58,57898.08,Bad,Rejected
1721,2685,Payday,38777.56,10.08,2020-10-12,2028-04-20,137.03,14008.56,Clear,Pending
1722,158,Personal,35566.99,5.91,2023-05-05,2027-06-29,245.19,3120.8,Old,Pending
1723,4383,Car,38917.28,12.86,2022-06-06,2028-09-24,1255.16,48337.57,Cold,Approved
1724,2647,Payday,5899.83,14.28,2023-06-28,2029-02-16,1798.4,3111.96,Determine,Defaulted
1725,460,Mortgage,7875.31,6.2,2022-11-08,2029-02-17,574.13,59038.45,Early,Rejected
1726,3950,Home,44799.29,8.88,2021-01-08,2027-07-28,1693.66,12843.82,Open,Closed
1727,394,Education,38405.94,8.07,2025-07-20,2027-01-01,245.17,25405.93,Bill,Defaulted
1728,3733,Personal,46078.25,7.78,2024-10-23,2029-04-26,618.97,8692.57,Development,Rejected
1729,301,Home,37051.53,3.22,2022-12-21,2026-08-12,1637.74,26862.11,Forward,Closed
1730,4868,Car,30536.67,3.09,2024-11-25,2026-09-21,839.21,46717.73,Situation,Approved
1731,1119,Mortgage,13901.3,7.28,2022-03-05,2029-10-09,1820.48,53917.71,Science,Pending
1732,895,Business,20764.46,4.81,2023-01-07,2027-09-17,1180.45,58866.51,Have,Closed
1733,2613,Personal,46536.95,11.5,2021-01-15,2030-06-19,1486.42,28686.49,Sure,Approved
1734,3525,Car,18278.47,10.22,2021-10-03,2028-03-25,892.14,46298.26,Protect,Rejected
1735,627,Business,16108.05,9.12,2023-05-17,2028-08-28,879.62,32590.61,Type,Pending
1736,4922,Car,24584.62,14.17,2023-07-06,2029-04-20,1247.98,4623.41,Argue,Closed
1737,2719,Home,15353.04,11.31,2023-06-30,2030-03-07,1384.06,34795.16,Provide,Closed
1738,327,Home,27547.88,14.11,2024-04-02,2030-09-04,1741.5,2882.85,Government,Approved
1739,4619,Payday,31637.47,12.26,2023-01-23,2026-03-16,818.42,50725.25,Send,Defaulted
1740,686,Home,29824.39,5.36,2024-09-05,2029-01-12,1453.17,1310.9,Responsibility,Rejected
1741,2925,Education,26087.85,14.65,2023-10-17,2026-09-18,1774.04,13453.36,New,Pending
1742,3177,Personal,28332.0,6.75,2024-06-27,2030-02-11,839.65,19033.22,Sound,Approved
1743,3821,Education,23148.99,8.84,2024-10-24,2028-03-24,1609.77,22535.46,Wrong,Closed
1744,1601,Personal,30186.51,13.11,2022-04-04,2029-05-24,452.71,41159.56,Agreement,Closed
1745,55,Personal,47546.52,9.37,2024-05-19,2028-09-14,1012.46,38065.9,Avoid,Approved
1746,4402,Mortgage,44800.77,10.46,2025-02-10,2027-03-26,493.12,19967.17,Show,Pending
1747,2756,Personal,7534.92,5.15,2024-05-31,2026-09-16,1971.8,58957.51,Music,Defaulted
1748,4434,Home,43240.97,6.23,2024-05-16,2026-08-16,836.13,40979.25,Already,Defaulted
1749,3025,Mortgage,3003.73,4.01,2024-08-12,2025-10-22,363.2,35760.25,I,Closed
1750,1345,Education,44025.45,14.75,2024-04-30,2028-07-25,802.46,44613.05,Use,Approved
1751,677,Home,35754.02,9.48,2021-02-10,2029-09-24,1110.91,17887.38,Leave,Defaulted
1752,1004,Business,11668.73,11.46,2024-02-26,2027-12-31,1286.04,39377.7,Those,Pending
1753,4847,Home,2192.75,9.02,2025-06-23,2030-07-21,994.01,22813.75,No,Defaulted
1754,4662,Education,48176.76,14.01,2025-01-09,2028-08-06,577.97,36538.48,Significant,Approved
1755,716,Home,48917.45,5.8,2021-12-29,2025-10-18,549.66,10421.52,Line,Pending
1756,2989,Home,37522.48,10.97,2021-08-07,2028-09-01,678.09,23437.75,Performance,Defaulted
1757,4833,Personal,36179.97,10.99,2022-01-20,2027-07-28,271.41,24332.22,Fast,Pending
1758,4328,Business,15781.36,5.92,2021-10-13,2026-08-14,578.24,32308.45,Set,Defaulted
1759,1200,Business,17752.81,9.82,2024-02-14,2027-12-09,1685.36,15703.67,Wrong,Approved
1760,4811,Education,34340.83,8.05,2022-04-14,2028-05-11,830.04,6131.07,Step,Approved
1761,1107,Home,25077.79,3.96,2023-05-30,2030-08-13,149.24,8969.82,Cost,Pending
1762,636,Payday,7896.36,6.09,2022-05-19,2030-02-15,1126.38,28107.46,Couple,Defaulted
1763,2762,Personal,6124.48,7.05,2025-03-19,2028-05-02,1398.2,35818.42,Under,Rejected
1764,1535,Home,9257.67,11.36,2024-02-05,2030-02-08,1390.74,49134.03,Describe,Pending
1765,2514,Business,16228.75,11.4,2024-02-04,2027-08-31,1429.22,22458.63,Include,Defaulted
1766,4924,Car,24311.77,6.05,2023-08-19,2026-02-26,1648.64,40197.65,Cause,Closed
1767,2619,Home,29242.58,11.41,2021-07-26,2029-05-14,309.1,27186.25,War,Pending
1768,2232,Business,45362.45,7.63,2024-12-31,2028-09-29,1332.63,33810.26,Suddenly,Closed
1769,2273,Home,7509.19,5.77,2025-04-24,2028-05-08,654.26,50659.95,Take,Pending
1770,3502,Mortgage,47127.45,13.8,2023-07-30,2025-10-16,312.44,59119.61,Analysis,Closed
1771,1639,Mortgage,39231.18,8.17,2023-07-16,2029-03-29,1730.65,31268.63,Safe,Approved
1772,523,Personal,30531.97,6.27,2025-07-01,2029-07-06,802.02,5567.53,Coach,Pending
1773,1171,Car,17475.86,4.41,2024-07-08,2025-12-02,1963.03,42262.2,Marriage,Rejected
1774,2090,Education,31782.12,7.93,2022-03-14,2025-10-16,597.55,8056.87,Indicate,Pending
1775,165,Personal,45263.23,11.04,2024-05-16,2030-04-14,916.02,32348.31,Maintain,Defaulted
1776,1328,Business,40243.91,8.68,2025-05-28,2026-03-12,878.75,21686.8,Operation,Pending
1777,1716,Car,1411.52,11.46,2022-03-29,2026-06-19,1651.44,40859.94,Chance,Pending
1778,2171,Car,34202.38,11.39,2024-02-20,2028-01-06,1830.5,22752.72,Form,Pending
1779,1940,Mortgage,30098.38,9.85,2021-09-10,2028-12-23,805.6,38314.53,Sort,Defaulted
1780,1238,Business,47548.17,11.19,2021-09-01,2027-09-07,1866.64,34751.11,Identify,Rejected
1781,1982,Personal,28394.68,8.49,2021-01-22,2026-10-27,1179.62,23345.5,Thus,Pending
1782,586,Car,28602.72,7.81,2023-04-20,2028-12-15,1399.79,7751.98,End,Defaulted
1783,1319,Business,20732.1,11.94,2022-07-18,2029-05-25,320.01,16599.55,Choose,Closed
1784,968,Home,6480.84,13.44,2021-04-22,2026-08-13,1607.81,37153.98,Third,Closed
1785,3991,Mortgage,20604.0,3.35,2021-10-07,2026-05-27,419.19,8959.99,Tend,Approved
1786,652,Car,46169.55,5.48,2023-06-30,2026-04-03,1291.73,21481.41,Decision,Pending
1787,282,Education,43089.96,6.4,2020-12-31,2030-01-09,921.09,2068.82,Edge,Pending
1788,3139,Business,21492.73,10.78,2022-10-15,2026-09-25,1301.11,47013.05,Box,Defaulted
1789,1538,Home,2004.53,10.14,2023-12-06,2026-03-19,1929.63,7656.35,Of,Pending
1790,2127,Car,19726.88,9.37,2023-09-04,2027-10-22,1041.67,18243.78,Role,Pending
1791,3886,Payday,33724.16,7.4,2023-12-24,2025-10-10,298.36,58276.49,Single,Closed
1792,654,Education,23250.82,13.15,2025-01-11,2027-01-28,1323.3,8686.94,All,Defaulted
1793,1244,Home,29075.19,3.57,2023-03-09,2028-08-21,1875.72,30096.1,Trial,Defaulted
1794,1348,Payday,42281.28,10.92,2021-05-14,2029-03-25,1864.95,5609.35,Statement,Rejected
1795,967,Personal,29018.64,7.97,2022-09-10,2027-09-17,1327.83,52273.59,Sport,Rejected
1796,4506,Personal,7442.2,11.02,2023-05-11,2030-01-29,1553.59,12263.54,Push,Rejected
1797,1092,Mortgage,7570.01,5.04,2023-04-26,2026-08-18,690.78,26129.48,Painting,Defaulted
1798,3110,Payday,29052.94,5.64,2023-03-26,2028-08-18,1413.25,10055.18,Look,Rejected
1799,3960,Personal,25043.69,8.1,2024-11-23,2025-10-09,403.78,6784.99,Style,Rejected
1800,4073,Education,20578.62,14.67,2023-02-17,2027-05-15,1461.6,48803.4,Thousand,Pending
1801,4271,Payday,23544.57,3.41,2024-01-17,2028-06-22,1333.18,50374.79,Job,Closed
1802,1733,Mortgage,1335.4,13.4,2022-07-21,2030-07-12,526.9,16765.35,Case,Defaulted
1803,4601,Personal,2315.19,3.5,2021-05-02,2029-12-23,953.81,44443.7,Boy,Defaulted
1804,1641,Education,36674.24,11.26,2024-06-26,2026-10-20,1143.97,54412.55,Most,Defaulted
1805,485,Car,49598.08,9.75,2024-02-23,2026-10-04,460.93,12326.6,Side,Defaulted
1806,1714,Car,42533.88,5.04,2025-03-28,2027-03-30,1700.16,16515.98,Unit,Rejected
1807,1093,Education,44201.66,7.22,2023-05-28,2026-09-07,1155.6,3105.58,Situation,Defaulted
1808,3680,Personal,9965.54,7.77,2025-05-01,2027-07-08,973.59,36985.94,Go,Rejected
1809,69,Business,23133.42,12.67,2025-03-27,2030-03-08,492.58,28917.77,Center,Defaulted
1810,3267,Car,20358.56,4.25,2022-07-20,2026-04-19,1319.12,23431.96,High,Approved
1811,2354,Mortgage,3038.15,3.38,2022-03-24,2027-06-23,1870.14,33995.08,Most,Pending
1812,1988,Mortgage,22431.17,12.3,2022-03-19,2030-01-17,744.74,56235.43,Market,Approved
1813,2838,Car,27545.26,5.78,2021-05-13,2027-08-13,1501.99,2899.16,Many,Rejected
1814,875,Payday,10004.71,6.08,2022-06-05,2025-10-13,816.49,57921.64,Sport,Pending
1815,972,Home,46834.07,12.0,2025-04-02,2028-12-11,658.14,30896.3,Around,Approved
1816,4440,Home,28413.42,10.3,2025-02-13,2026-05-19,1411.37,47865.47,Difficult,Closed
1817,2176,Personal,10636.5,5.02,2023-02-24,2027-03-21,1474.06,3828.81,Pull,Closed
1818,670,Education,43864.63,10.31,2023-04-01,2028-07-24,859.77,59532.15,Anything,Defaulted
1819,4012,Personal,28357.01,11.42,2020-11-26,2026-07-23,259.57,23960.04,Five,Approved
1820,3212,Car,37246.92,7.07,2025-06-22,2027-11-25,880.06,52459.14,Certainly,Approved
1821,255,Business,26042.51,11.17,2024-03-13,2026-10-26,1013.49,21057.94,Evidence,Pending
1822,2873,Home,32367.64,12.61,2024-05-17,2029-06-13,668.05,22393.14,Art,Rejected
1823,1385,Mortgage,13769.56,4.04,2023-01-23,2025-10-14,307.39,25708.11,Plan,Pending
1824,38,Mortgage,29846.77,12.54,2021-12-01,2027-11-30,511.65,43282.81,Film,Defaulted
1825,2443,Personal,22965.94,8.62,2024-04-14,2028-10-28,1467.25,46910.53,Teacher,Rejected
1826,109,Payday,11970.99,6.77,2022-08-22,2027-07-03,1589.05,32142.91,Guess,Pending
1827,4702,Education,12713.8,12.13,2024-10-24,2027-12-07,648.8,28185.73,Sign,Closed
1828,3680,Personal,48034.67,4.9,2022-10-18,2026-06-08,874.76,5116.56,Whether,Closed
1829,442,Education,18746.9,7.72,2023-04-29,2030-03-28,1590.94,22624.6,Hair,Rejected
1830,92,Education,18317.32,12.46,2025-04-01,2027-12-15,918.21,55446.87,Really,Approved
1831,795,Personal,19246.39,12.24,2023-06-04,2029-01-12,1388.62,2159.1,Human,Rejected
1832,725,Business,27614.49,14.36,2022-06-29,2029-11-17,386.99,48496.21,Read,Approved
1833,3233,Personal,31331.76,11.54,2025-07-29,2027-02-06,852.97,39430.78,Someone,Pending
1834,2730,Personal,7036.01,4.56,2023-06-24,2029-09-29,754.88,44537.86,Everything,Approved
1835,358,Mortgage,11724.49,7.96,2025-07-31,2027-08-18,1096.78,36447.46,Process,Pending
1836,1523,Business,3327.82,12.56,2022-02-03,2026-08-31,1529.38,16461.27,Look,Closed
1837,4189,Education,3260.09,4.99,2025-09-08,2030-01-30,179.62,20219.93,Avoid,Defaulted
1838,4206,Home,16664.31,6.16,2025-07-13,2026-11-29,1776.13,50322.02,In,Defaulted
1839,1051,Business,2314.78,14.97,2025-04-06,2030-05-15,332.8,56196.45,Receive,Rejected
1840,2750,Education,45034.5,10.3,2024-12-09,2030-01-18,1119.65,39557.3,Commercial,Closed
1841,522,Car,25414.15,11.27,2021-10-26,2029-04-13,349.39,15462.6,View,Rejected
1842,4034,Mortgage,35976.92,11.05,2024-05-04,2026-08-26,1128.64,44584.31,Role,Defaulted
1843,209,Payday,33639.41,6.9,2023-09-28,2025-11-15,790.92,48105.93,Decision,Closed
1844,4748,Car,39533.83,7.56,2025-03-15,2028-07-01,1744.5,43414.61,Reality,Defaulted
1845,1696,Payday,12528.73,10.05,2025-09-23,2027-12-14,1437.63,10661.03,Indicate,Pending
1846,1787,Home,27170.84,13.12,2022-12-05,2029-06-02,1409.77,40514.11,Cut,Approved
1847,3159,Business,14186.66,12.63,2022-11-04,2027-05-09,1144.9,11291.44,School,Closed
1848,1630,Business,1131.36,8.64,2022-11-04,2028-11-05,1744.66,40870.96,Need,Pending
1849,1223,Education,36582.97,6.56,2023-08-18,2030-03-03,842.7,9688.74,Interview,Approved
1850,3461,Payday,5708.47,14.9,2022-01-23,2030-05-28,1995.73,18409.75,Everybody,Pending
1851,2257,Personal,44272.41,14.28,2024-05-24,2028-01-03,947.55,3491.56,Some,Rejected
1852,4770,Mortgage,28961.22,7.45,2024-09-07,2028-04-08,1158.14,27843.89,Future,Approved
1853,4673,Home,33170.23,13.62,2022-09-09,2029-01-30,894.66,2856.03,National,Defaulted
1854,3751,Home,12902.26,10.13,2021-11-22,2027-08-02,1310.09,48982.19,Until,Rejected
1855,3459,Mortgage,38725.66,5.22,2020-10-01,2027-06-10,253.23,50161.67,Enough,Approved
1856,712,Education,48640.15,5.51,2023-05-21,2029-06-11,447.04,4965.45,Buy,Defaulted
1857,3618,Payday,45232.99,4.54,2021-09-13,2026-09-24,1068.69,2344.45,Worker,Defaulted
1858,1073,Home,13026.86,3.56,2021-02-15,2027-05-28,791.99,32932.75,Successful,Defaulted
1859,1558,Mortgage,3729.12,5.75,2022-03-05,2028-02-17,1924.02,18797.28,Bank,Approved
1860,2025,Home,4593.81,4.84,2025-01-21,2025-10-04,238.99,30110.73,Cause,Rejected
1861,894,Mortgage,45144.49,11.67,2025-03-29,2026-06-03,886.98,31790.56,Maybe,Rejected
1862,1567,Education,47023.51,6.24,2022-07-21,2025-10-29,1593.77,7305.53,Price,Pending
1863,1392,Education,46965.08,11.49,2021-08-15,2026-08-11,902.55,53802.55,Friend,Defaulted
1864,4982,Car,38033.62,8.34,2023-12-16,2026-12-24,1415.68,2124.26,Option,Rejected
1865,3376,Education,6361.09,9.69,2025-03-09,2027-01-01,1737.4,44598.21,Include,Defaulted
1866,351,Car,49134.35,5.48,2021-07-08,2030-04-25,189.27,12743.28,Serve,Pending
1867,3348,Education,3161.79,9.53,2024-09-28,2027-12-21,1402.22,10372.34,Treat,Closed
1868,2629,Payday,46047.08,4.95,2023-11-04,2025-11-09,889.06,51501.43,Ago,Closed
1869,3354,Business,47394.45,4.88,2022-05-13,2026-03-10,764.44,28467.57,Game,Rejected
1870,3336,Education,31991.74,11.83,2020-11-08,2029-12-22,236.52,4112.8,Model,Rejected
1871,4046,Education,32396.43,11.12,2022-06-29,2029-06-21,1205.1,14677.62,Guy,Rejected
1872,1444,Car,20286.32,9.82,2025-01-22,2030-03-15,1484.72,14099.7,Represent,Pending
1873,93,Education,29044.29,3.25,2025-08-04,2029-04-28,1354.59,4734.85,Black,Pending
1874,3146,Home,6243.66,7.21,2024-03-28,2028-06-14,1128.66,55065.8,Hospital,Approved
1875,891,Education,44908.65,8.58,2021-04-19,2028-06-18,870.22,36803.02,Listen,Defaulted
1876,4810,Business,40882.57,3.33,2022-11-21,2029-01-02,134.81,42393.48,Company,Approved
1877,1309,Personal,1688.42,13.45,2024-06-27,2028-10-08,1711.64,11205.3,Free,Rejected
1878,925,Payday,16288.57,14.13,2021-08-21,2030-03-16,1044.15,58968.45,Degree,Approved
1879,735,Mortgage,14720.69,8.55,2022-02-10,2026-06-11,1238.65,59662.6,Professional,Closed
1880,1362,Education,44813.23,13.5,2022-02-06,2025-10-10,669.49,38384.75,All,Closed
1881,3275,Car,41038.13,3.19,2022-06-15,2029-10-22,570.86,12907.87,Career,Rejected
1882,2991,Education,38477.8,14.05,2025-02-24,2029-02-04,371.26,28487.3,Break,Defaulted
1883,4173,Business,30163.43,6.77,2021-04-03,2029-11-02,893.93,56951.22,Challenge,Closed
1884,2728,Payday,47240.94,6.29,2022-01-29,2029-08-19,455.04,56067.69,Account,Approved
1885,2600,Home,35155.1,10.54,2025-05-12,2030-05-02,569.58,53503.83,Rate,Approved
1886,3094,Education,25749.44,8.01,2025-06-21,2025-10-04,427.45,23144.31,Guess,Approved
1887,2737,Business,31841.34,3.58,2020-10-26,2026-06-10,1265.84,16901.12,American,Approved
1888,862,Car,21822.63,13.44,2025-04-21,2027-07-26,1990.24,52626.86,Head,Rejected
1889,1431,Home,43577.72,7.96,2021-11-06,2028-05-15,398.31,7568.25,Support,Defaulted
1890,868,Business,16690.92,7.39,2024-06-11,2026-03-13,860.36,4527.42,Individual,Approved
1891,3883,Personal,4802.79,3.13,2023-10-12,2028-10-14,1999.83,14194.49,Draw,Rejected
1892,936,Home,17733.62,6.24,2021-03-06,2030-01-27,1371.15,8807.22,Response,Rejected
1893,3676,Personal,30395.18,11.54,2024-11-15,2026-05-31,765.55,15249.62,During,Defaulted
1894,704,Education,45403.98,11.41,2023-11-26,2030-01-23,1612.33,44427.86,Protect,Approved
1895,1489,Mortgage,1568.22,11.04,2025-04-15,2029-12-09,218.76,27916.95,Popular,Pending
1896,1881,Home,5327.54,12.76,2024-03-15,2026-10-16,162.23,18789.9,Democrat,Closed
1897,2417,Mortgage,49675.45,11.7,2025-04-08,2028-01-17,1241.36,26234.14,Important,Pending
1898,2992,Business,41563.85,9.13,2021-09-26,2028-07-01,129.87,38884.85,Doctor,Pending
1899,773,Mortgage,3926.18,4.3,2024-08-08,2029-10-16,566.58,1882.02,Much,Approved
1900,2256,Personal,17904.39,11.59,2021-06-10,2028-03-07,1552.59,53293.73,Former,Rejected
1901,4479,Car,24551.19,9.07,2024-11-25,2025-10-23,366.74,29138.41,If,Pending
1902,1199,Payday,30858.47,8.27,2023-07-04,2028-09-06,942.5,32621.57,Anyone,Approved
1903,3479,Education,49657.93,8.82,2021-05-01,2026-05-22,1188.59,20449.19,Trouble,Closed
1904,3451,Payday,45735.16,8.38,2024-06-28,2026-09-03,1457.69,42123.21,Style,Closed
1905,3204,Education,44126.78,6.87,2025-06-10,2027-12-28,1074.58,40139.54,Carry,Rejected
1906,3134,Personal,28013.22,14.15,2023-05-15,2026-06-23,1515.26,35032.17,Medical,Pending
1907,1531,Mortgage,32680.18,4.66,2023-01-26,2027-06-14,488.19,35139.07,Process,Closed
1908,4609,Payday,7149.07,4.1,2024-08-24,2027-06-27,479.32,54086.22,Last,Pending
1909,2244,Payday,26969.02,14.12,2020-10-21,2027-09-20,605.24,32518.32,Push,Rejected
1910,4125,Education,30846.33,13.81,2023-03-09,2026-12-15,1196.99,4522.71,Resource,Defaulted
1911,3169,Home,24435.85,10.79,2024-06-01,2025-11-12,979.4,24972.62,World,Pending
1912,1789,Car,11431.69,5.18,2025-04-23,2029-07-26,562.8,55397.39,Middle,Pending
1913,4810,Personal,39695.01,9.52,2022-12-24,2029-05-05,1883.2,50145.25,Evidence,Approved
1914,623,Payday,24585.26,9.0,2021-12-28,2026-06-19,1900.22,57671.66,Day,Defaulted
1915,400,Education,23971.49,6.96,2023-03-08,2028-08-17,1921.28,27986.63,Article,Pending
1916,3075,Business,17533.07,14.83,2021-01-18,2030-03-20,1149.01,21137.77,Travel,Defaulted
1917,3533,Education,14290.16,7.38,2022-09-04,2029-12-03,1901.93,9970.24,Once,Rejected
1918,1304,Business,3026.55,5.26,2025-01-07,2028-09-04,462.05,38616.78,Available,Approved
1919,1018,Mortgage,38356.29,9.47,2025-06-16,2028-03-14,339.86,28427.88,Member,Closed
1920,3346,Education,39343.86,4.0,2024-05-11,2025-10-28,1198.35,55306.85,General,Rejected
1921,1076,Mortgage,11566.06,13.94,2025-03-28,2029-09-15,102.45,8060.89,Purpose,Defaulted
1922,4821,Car,29761.26,10.32,2023-12-17,2026-09-25,1515.33,7429.11,Growth,Pending
1923,538,Home,33151.81,11.4,2021-11-01,2029-08-30,1525.41,11699.59,Sign,Rejected
1924,4333,Mortgage,43268.32,9.77,2025-06-09,2028-05-30,1145.15,57400.65,Treatment,Defaulted
1925,2106,Business,28565.12,4.83,2021-03-05,2029-05-03,1714.22,25247.0,Happen,Approved
1926,1905,Mortgage,2336.41,10.36,2022-01-30,2027-03-23,509.39,41577.36,Alone,Pending
1927,2917,Personal,15639.78,10.21,2021-07-08,2027-07-27,1900.18,30267.53,Fill,Defaulted
1928,1287,Home,42212.52,7.44,2022-04-13,2028-02-09,1483.57,22330.05,Help,Approved
1929,875,Mortgage,17856.03,10.43,2024-11-30,2030-03-01,1039.18,6110.65,Near,Pending
1930,785,Payday,4159.43,11.19,2023-05-17,2029-04-23,1236.67,4839.89,Walk,Defaulted
1931,1644,Personal,47898.42,4.81,2022-03-30,2030-04-12,1559.19,50548.97,Raise,Defaulted
1932,54,Payday,22903.71,10.89,2022-06-24,2028-07-12,936.94,42746.06,Own,Rejected
1933,936,Payday,42514.08,6.53,2024-03-25,2027-04-28,730.24,49801.7,Indeed,Rejected
1934,2217,Education,18673.97,13.55,2025-09-06,2029-10-12,1668.99,25316.66,Fine,Approved
1935,3348,Payday,3972.9,6.27,2022-02-13,2029-10-23,1675.42,31231.61,Hundred,Pending
1936,2562,Car,47893.37,3.29,2023-12-05,2026-04-15,1060.32,23078.9,Total,Approved
1937,2975,Business,40535.37,11.25,2021-11-02,2026-11-02,1884.56,50247.4,Just,Closed
1938,4879,Mortgage,22913.9,5.23,2021-07-08,2028-07-28,625.84,45566.98,Evidence,Defaulted
1939,3968,Home,10112.17,4.67,2022-12-22,2027-04-04,369.05,24893.92,Imagine,Approved
1940,4696,Mortgage,30187.54,4.29,2023-03-13,2030-07-11,1507.7,26356.63,Feel,Pending
1941,3552,Education,20163.22,14.4,2022-07-21,2025-11-18,705.34,56372.9,Drug,Closed
1942,1954,Personal,11927.91,8.94,2025-08-21,2029-03-13,1721.41,6147.3,Voice,Defaulted
1943,2807,Payday,12195.74,13.45,2022-05-16,2027-06-06,291.16,20509.83,Decade,Approved
1944,4393,Mortgage,9779.66,8.56,2024-09-07,2027-05-23,1695.07,16958.68,Notice,Approved
1945,4017,Business,32659.85,5.11,2024-09-25,2029-02-11,566.87,15497.61,You,Defaulted
1946,156,Car,32256.59,6.5,2025-04-27,2026-06-15,138.78,49878.08,Happen,Defaulted
1947,725,Education,35097.26,10.1,2024-01-03,2026-02-27,276.95,33679.81,Husband,Pending
1948,232,Payday,44886.79,4.52,2021-04-13,2030-05-31,1457.46,2540.65,Institution,Closed
1949,3011,Home,36814.28,4.15,2025-04-19,2028-11-23,352.36,1974.11,More,Closed
1950,4570,Home,20033.81,6.39,2024-07-30,2026-05-21,1117.36,47777.99,Perform,Rejected
1951,1295,Payday,16553.07,4.59,2023-06-19,2027-06-07,214.38,27447.59,Issue,Pending
1952,1516,Payday,35458.53,9.1,2023-04-14,2029-07-09,296.17,29831.42,Exist,Pending
1953,1357,Mortgage,4126.18,7.69,2024-12-08,2027-09-02,1796.37,57516.1,Their,Defaulted
1954,2009,Mortgage,6418.45,13.35,2020-12-22,2028-01-16,877.08,6666.02,Girl,Rejected
1955,4579,Payday,48821.27,6.11,2023-04-09,2030-06-03,442.41,46485.64,Public,Defaulted
1956,1446,Car,46488.01,12.19,2023-10-30,2026-07-18,300.91,21746.7,Per,Rejected
1957,2156,Mortgage,4630.74,7.47,2022-10-22,2026-04-14,240.13,48809.05,World,Rejected
1958,338,Education,1245.31,11.43,2025-07-18,2030-05-19,1987.54,29982.69,Stand,Rejected
